"ORIGINAL_ITEM_TEXT","FIDO","FIDO_DESCRIPTION","BRAND_ID","BRAND_NAME","BUSINESS_ID","BUSINESS_NAME","CATEGORY_ID","CATEGORY_NAME","CATEGORY_ID_HIERARCHY","CATEGORY_NAME_HIERARCHY"
"bobevn rd msh pots","167153f5-640c-42c0-a2e9-645431147776","Bob Evans Mashed Potatoes Singles 2 Count - 12 Oz","60fed602251e8b16355ee9bf","Bob Evans Grocery","60fed5c4ed274e67f26397c9","Bob Evans Farms, LLC","c71661ab-f464-4d80-9924-d61bf52f35f0","Microwavable Potato Sides","34415ca7fa1746c29f06a009c58af79f.1880d71383b14d4580d64d0129d7b758.1b06afba6338449ca58473ae7b036eaa.c71661abf4644d809924d61bf52f35f0","Pantry > Packaged Meals & Sides > Microwavable Sides > Microwavable Potato Sides"
"b.e mshd potato-soace","167153f5-640c-42c0-a2e9-645431147776","Bob Evans Mashed Potatoes Singles 2 Count - 12 Oz","60fed602251e8b16355ee9bf","Bob Evans Grocery","60fed5c4ed274e67f26397c9","Bob Evans Farms, LLC","c71661ab-f464-4d80-9924-d61bf52f35f0","Microwavable Potato Sides","34415ca7fa1746c29f06a009c58af79f.1880d71383b14d4580d64d0129d7b758.1b06afba6338449ca58473ae7b036eaa.c71661abf4644d809924d61bf52f35f0","Pantry > Packaged Meals & Sides > Microwavable Sides > Microwavable Potato Sides"
"mssn rilla chips","a40a6d21-1c93-480e-86b1-aa0a07f8e1d6","Mission Chips","ckaq77i5ip7somam138g","Mission","6515a316e9dc543ee6eeca1c","Gruma Corporation","c7f51b3a-c2a6-4818-93cf-9cfbd58c2622","Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622","Snacks > Chips"
"Hanes Women's Racerback Bralette Pack, Low Impact Sports Bra, Solid or Assorted, 3-Pack, White/Concrete Heather/Black","97d2fe5b-e294-4b54-90fa-6af5c52dcb14","Hanes Women's Racerback Bralette Pack, Low Impact Sports Bra, Solid or Assorted, 3-Pack, White/Concrete Heather/Black","cjobgbp7msfconee1p3g","HANES","64dce63bface15d58731f640","HanesBrands Inc.","c9121765-df6f-4e73-9aa9-e28f29a1d1c3","Bras & Accessories","d94c5525bb3846af8a13e1716396825d.76ff60be15a04cdda6e5a9f0bfcd3ec1.e52c0ad1133d4d6fa3cb78fcd68fe2d7.c9121765df6f4e739aa9e28f29a1d1c3","Apparel & Accessories > Clothing > Underwear & Socks > Bras & Accessories"
"Women's Ribbed Seamless Longline Bralette - Auden Heathered Gray M: Removable Cup Knit Bramis","d1e29c24-8316-4d8f-a0d8-8ae8a05fded7","Auden Women's Ribbed Seamless Longline Bralette - Heathered Gray - M","ck08mai5ip7sonhrh560","AUDEN","63068f0c2426542ddf3b8e7f","Target Corporation","c9121765-df6f-4e73-9aa9-e28f29a1d1c3","Bras & Accessories","d94c5525bb3846af8a13e1716396825d.76ff60be15a04cdda6e5a9f0bfcd3ec1.e52c0ad1133d4d6fa3cb78fcd68fe2d7.c9121765df6f4e739aa9e28f29a1d1c3","Apparel & Accessories > Clothing > Underwear & Socks > Bras & Accessories"
"GOGO SQUEEZ APL SC","499d147c-238c-42ce-b0a4-53e566441167","GOGO SQUEEZ-APPLESAUCE","ckvqfnggv20solqft8jg","GOGO SQUEEZ","653fa7a6298cb16e704b3771","MATERNE NORTH AMERICA","c972277c-4c95-47d9-ab8d-f8fee9cc6423","Applesauce","34415ca7fa1746c29f06a009c58af79f.298b077327c745388bbea84c591b6714.c972277c4c9547d9ab8df8fee9cc6423","Pantry > Packaged Fruit & Applesauce > Applesauce"
"GoGo squeeZ Applesauce and Fruit Puree Variety Pack, Apple, Banana & Strawberry, 3.2 oz (Pack of 20), Unsweetened Fruit Snacks for Kids, Gluten Free, Nut Free and Dairy Free, BPA Free Pouches","499d147c-238c-42ce-b0a4-53e566441167","GOGO SQUEEZ-APPLESAUCE","ckvqfnggv20solqft8jg","GOGO SQUEEZ","653fa7a6298cb16e704b3771","MATERNE NORTH AMERICA","c972277c-4c95-47d9-ab8d-f8fee9cc6423","Applesauce","34415ca7fa1746c29f06a009c58af79f.298b077327c745388bbea84c591b6714.c972277c4c9547d9ab8df8fee9cc6423","Pantry > Packaged Fruit & Applesauce > Applesauce"
"Mott's Cinnamon Applesauce (18 x 4 oz)","9fc51503-0a4b-4ceb-a25b-e6d096f9d7d1","Mott's Cinnamon Applesauce - 4 Oz - 18 Count","ck9fke25ip7solu54q6g","Mott's Juice & Applesauce","641dcce8185e0e4c9fe147a0","Keurig Dr Pepper","c972277c-4c95-47d9-ab8d-f8fee9cc6423","Applesauce","34415ca7fa1746c29f06a009c58af79f.298b077327c745388bbea84c591b6714.c972277c4c9547d9ab8df8fee9cc6423","Pantry > Packaged Fruit & Applesauce > Applesauce"
"motts apple cup 6pk 4z","672a08b9-5b53-4ea5-b186-831992168dd1","Motts Applesauce-6-4 Oz Cups","ck9fke25ip7solu54q6g","Mott's Juice & Applesauce","641dcce8185e0e4c9fe147a0","Keurig Dr Pepper","c972277c-4c95-47d9-ab8d-f8fee9cc6423","Applesauce","34415ca7fa1746c29f06a009c58af79f.298b077327c745388bbea84c591b6714.c972277c4c9547d9ab8df8fee9cc6423","Pantry > Packaged Fruit & Applesauce > Applesauce"
"mott nsa applesce","5d0058e1-b96e-4070-8aef-58ad5d8ddef1","MOTT'S APPLESAUCE","ck9fke25ip7solu54q6g","Mott's Juice & Applesauce","641dcce8185e0e4c9fe147a0","Keurig Dr Pepper","c972277c-4c95-47d9-ab8d-f8fee9cc6423","Applesauce","34415ca7fa1746c29f06a009c58af79f.298b077327c745388bbea84c591b6714.c972277c4c9547d9ab8df8fee9cc6423","Pantry > Packaged Fruit & Applesauce > Applesauce"
"mcc parsley flake","5809da87-9b2f-4497-9d8e-eb1888abf92c","Mccormick Parsley Flakes","cjocd3p7msfconee1qe0","McCormick","64dce6ec37df9cba6d08bd95","McCormick & Company","ca0c4c00-1cdc-4c8b-835c-de8d9f090f1b","Herbs","34415ca7fa1746c29f06a009c58af79f.09f3deccaa93460d936c0ddf06b055a3.aa173c7c628042d5b007d7fff5632bc1.ca0c4c001cdc4c8b835cde8d9f090f1b","Pantry > Cooking & Baking > Spices & Seasonings > Herbs"
"badia oregano 2.5z","713995c8-9a08-4368-b9d3-cfc20cc7fe36","Badia Oregano-0.5 Oz","ck08bni5ip7sol6g6uu0","BADIA","64dce51505ee5296aabb21f7","BADIA SPICES INC","ca0c4c00-1cdc-4c8b-835c-de8d9f090f1b","Herbs","34415ca7fa1746c29f06a009c58af79f.09f3deccaa93460d936c0ddf06b055a3.aa173c7c628042d5b007d7fff5632bc1.ca0c4c001cdc4c8b835cde8d9f090f1b","Pantry > Cooking & Baking > Spices & Seasonings > Herbs"
"ACT Kids' Pure Protect Strawberry Anticavity Fluoride Mouthwash - 16.9 fl oz","e85e11ba-ad07-42c5-bcca-fe4eefbd5887","Act Kids Pure Protect Simply Strawberry Mouthwash - 16.9 Fl Oz","clp0s4kqhg1sor4ioa80","ACT","65610c6a6f6a1516b02fbbee","SANOFI AVENTIS US LLC","cbaa413b-b851-42f3-b2c9-92d5df933239","Mouthwash","4846eb89111f4e099ffdb36167cf7a72.abe5c72f1b1e4d84876abb584260c247.cbaa413bb85142f3b2c992d5df933239","Health & Wellness > Oral Care > Mouthwash"
"Listerine Cool Mint Antiseptic Mouthwash, Daily Oral Rinse Kills 99% of Germs That Cause Bad Breath, Plaque and Gingivitis for a Fresher, Cleaner Mouth, Cool Mint Flavor, 1.0 L","e3d03723-b03e-4a5c-8055-e6630684fa21","Listerine Cool Mint Antiseptic Mouthwash - 1 Liter","ck47dj25ip7somkv1jr0","Listerine","62c4e6e42a605c32f108119b","Johnson & Johnson","cbaa413b-b851-42f3-b2c9-92d5df933239","Mouthwash","4846eb89111f4e099ffdb36167cf7a72.abe5c72f1b1e4d84876abb584260c247.cbaa413bb85142f3b2c992d5df933239","Health & Wellness > Oral Care > Mouthwash"
"crest soe mw so","c3661d09-84a8-4d75-b292-0dfc246065e2","Crest Sc Mw","chh7ptrpor5cpfrcv110","Crest","638fa3996cb443bf6ffdfb07","Procter & Gamble","cbaa413b-b851-42f3-b2c9-92d5df933239","Mouthwash","4846eb89111f4e099ffdb36167cf7a72.abe5c72f1b1e4d84876abb584260c247.cbaa413bb85142f3b2c992d5df933239","Health & Wellness > Oral Care > Mouthwash"
"goya chicken empanadas","4afdea1f-a8fc-476e-9aee-65c12aac2e96","GOYA EMPANADA DOUGH","ce93b069tbvt2klqufeg","GOYA","6392332ea63c26dfc576d400","Goya Foods","cd3cacb9-6d07-4111-a041-11494ca43239","Frozen Dough & Pizza Crusts","9d636cedb5e64a5384a312ce20ac598b.205263da67db463e937ecd335a957680.cd3cacb96d074111a04111494ca43239","Frozen > Frozen Breads & Doughs > Frozen Dough & Pizza Crusts"
"quaker instant oatmeal cinna","1654bd47-1258-4baa-8e3f-61d6b9f66edc","Quaker INSTANT OATS","585b0b23e4b03e62d1ce0e99","Quaker","5332f5fbe4b03c9a25efd0ba","Pepsico","cd97b41f-6e01-481f-8817-320cd7428c6f","Oatmeal & Hot Cereal","34415ca7fa1746c29f06a009c58af79f.44fbc64b4a384bc7a80cd11c821eb3e4.cd97b41f6e01481f8817320cd7428c6f","Pantry > Cereal, Granola, & Toaster Pastries > Oatmeal & Hot Cereal"
"qkr iqo bct","1654bd47-1258-4baa-8e3f-61d6b9f66edc","Quaker INSTANT OATS","585b0b23e4b03e62d1ce0e99","Quaker","5332f5fbe4b03c9a25efd0ba","Pepsico","cd97b41f-6e01-481f-8817-320cd7428c6f","Oatmeal & Hot Cereal","34415ca7fa1746c29f06a009c58af79f.44fbc64b4a384bc7a80cd11c821eb3e4.cd97b41f6e01481f8817320cd7428c6f","Pantry > Cereal, Granola, & Toaster Pastries > Oatmeal & Hot Cereal"
"quak quick ofts cunker cate","e2deeb16-10f2-41e8-8186-0347dc42abaa","Quick 1 Minute Oats","585b0b23e4b03e62d1ce0e99","Quaker","5332f5fbe4b03c9a25efd0ba","Pepsico","cd97b41f-6e01-481f-8817-320cd7428c6f","Oatmeal & Hot Cereal","34415ca7fa1746c29f06a009c58af79f.44fbc64b4a384bc7a80cd11c821eb3e4.cd97b41f6e01481f8817320cd7428c6f","Pantry > Cereal, Granola, & Toaster Pastries > Oatmeal & Hot Cereal"
"Meijer Instant Oatmeal Fruit & Cream Variety Pack, 8 Count","343cc29a-45d8-46d3-94db-dc38baba84d0","Meijer Instant Oatmeal Fruit & Cream Variety Pack - 8 Count","635aeba6510cb806bcfca508","Meijer","62d9abaebaed522742167558","Meijer","cd97b41f-6e01-481f-8817-320cd7428c6f","Oatmeal & Hot Cereal","34415ca7fa1746c29f06a009c58af79f.44fbc64b4a384bc7a80cd11c821eb3e4.cd97b41f6e01481f8817320cd7428c6f","Pantry > Cereal, Granola, & Toaster Pastries > Oatmeal & Hot Cereal"
"Totino's Pizza Rolls, Pepperoni Flavored, Frozen Snacks, 130 Rolls, 63.5 oz","8d957969-a645-4a95-9af7-4a3a3eeec123","Totinos Pizza Rolls Pepperoni - 63.51 Oz - 130 Count","5e7226129c50da1291a6d07c","Totino's","5332f5f3e4b03c9a25efd0ae","General Mills","ce04d185-ccbe-4a46-a811-97a88f0409dc","Frozen Pizza Rolls","9d636cedb5e64a5384a312ce20ac598b.7445be6b29f84abba35f8df1c8ad87c4.ce04d185ccbe4a46a81197a88f0409dc","Frozen > Frozen Pizza & Pizza Snacks > Frozen Pizza Rolls"
"totinos pizza roll q1","7f623722-0c59-4ef9-9787-02294e097bcb","Totino's PIZZA ROLLS","5e7226129c50da1291a6d07c","Totino's","5332f5f3e4b03c9a25efd0ae","General Mills","ce04d185-ccbe-4a46-a811-97a88f0409dc","Frozen Pizza Rolls","9d636cedb5e64a5384a312ce20ac598b.7445be6b29f84abba35f8df1c8ad87c4.ce04d185ccbe4a46a81197a88f0409dc","Frozen > Frozen Pizza & Pizza Snacks > Frozen Pizza Rolls"
"totino pizza rolls","7f623722-0c59-4ef9-9787-02294e097bcb","Totino's PIZZA ROLLS","5e7226129c50da1291a6d07c","Totino's","5332f5f3e4b03c9a25efd0ae","General Mills","ce04d185-ccbe-4a46-a811-97a88f0409dc","Frozen Pizza Rolls","9d636cedb5e64a5384a312ce20ac598b.7445be6b29f84abba35f8df1c8ad87c4.ce04d185ccbe4a46a81197a88f0409dc","Frozen > Frozen Pizza & Pizza Snacks > Frozen Pizza Rolls"
"t0t pzz rul pprn 100","dd41cd50-4414-4095-9b82-57eab9e0fe02","Totinos Pepperoni Pizza Rolls - 100 Count","5e7226129c50da1291a6d07c","Totino's","5332f5f3e4b03c9a25efd0ae","General Mills","ce04d185-ccbe-4a46-a811-97a88f0409dc","Frozen Pizza Rolls","9d636cedb5e64a5384a312ce20ac598b.7445be6b29f84abba35f8df1c8ad87c4.ce04d185ccbe4a46a81197a88f0409dc","Frozen > Frozen Pizza & Pizza Snacks > Frozen Pizza Rolls"
"og mango slc","e476b1ee-cc03-4b36-8d95-8b9be239cb90","Fresh Organic Large Mango","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"og mango slc","e476b1ee-cc03-4b36-8d95-8b9be239cb90","Fresh Organic Large Mango","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"papaya lb","b9ff4d92-bab4-40a0-8761-4fd6e3c137b8","Papayas - 1 Ct","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"papaya ripe lb","b9ff4d92-bab4-40a0-8761-4fd6e3c137b8","Papayas - 1 Ct","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"1.5-cu ft mg org gd soilo","88220126-07e9-4cac-aad4-32d64368e2a8","ORGANIC GREEN MANGOS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"1.5-cu ft mg org gd soilo","88220126-07e9-4cac-aad4-32d64368e2a8","ORGANIC GREEN MANGOS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"plantains yellow each one","0bf0cec7-c39c-46b4-9964-06c7fc383042","PLANTAIN - EACH","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"plantain- yellow p","0bf0cec7-c39c-46b4-9964-06c7fc383042","PLANTAIN - EACH","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"plantain- yellow s","0bf0cec7-c39c-46b4-9964-06c7fc383042","PLANTAIN - EACH","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"Cantaloupe Melon, 1 Each","62ccbd14-503b-44e9-b6c9-b0d634542fa2","Fresh Cantaloupe Each","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"cantaloupe chnk","62ccbd14-503b-44e9-b6c9-b0d634542fa2","Fresh Cantaloupe Each","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"mangos ataulfo","05a1a7f8-2ce6-4b2b-8611-29b7b3c1e796","Ataulfo Honey Mangoes - 1 Ct",,,,,"ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"mangos small","083eaf94-3c0e-4ff8-acfc-85ac980c5396","MANGOS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"yellow mangos","083eaf94-3c0e-4ff8-acfc-85ac980c5396","MANGOS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"freeze dried mango","083eaf94-3c0e-4ff8-acfc-85ac980c5396","MANGOS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"+mangoes","083eaf94-3c0e-4ff8-acfc-85ac980c5396","MANGOS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"mango 12*s*","083eaf94-3c0e-4ff8-acfc-85ac980c5396","MANGOS","cmjc5msk3a5colegvfl0","Unbranded","65258da79fd71612f696ac0a","Placeholder Manufacturer","ce53262f-d78e-464a-b5f1-35b3b14001c1","Fresh Tropical Fruits","0a0ca5ef72ce46b3a83815e3628e463e.6491d09a3291481bb14273d6ceca4ad4.ce53262fd78e464ab5f135b3b14001c1","Produce > Fresh Fruits > Fresh Tropical Fruits"
"tc isopropyl 70%","7ba4176c-8394-4817-8e6b-9ba5b45ac696","Original Prescription Strength Arthritis Pain Reliever - 1.76 Oz Topical Gel","552ecca1e4b02ff29f99b215","TopCare","64dce81ddbb798ffa9e5c75e","TOPCO ASSOCIATES LLC","cf0f7be4-854d-45c1-bf6d-0bd67870e27e","Pain & Fever Medicines & Treatments","4846eb89111f4e099ffdb36167cf7a72.d45c0d30af854edab5edae6a38bfeed3.cf0f7be4854d45c1bf6d0bd67870e27e","Health & Wellness > Medicines & Treatments > Pain & Fever Medicines & Treatments"
"Aleve Pain Reliever/Fever Reducer, 220 mg, Caplets (24 ct)","3f1d114b-d962-45fc-801f-f598f35e3ad9","Aleve Pain Reliever And Fever Reducer - 220 Mg - Caplets - 24ct","5da605dc1dda2c3e1416ae83","Aleve®","5d9b4f591dda2c6225a284aa","Bayer","cf0f7be4-854d-45c1-bf6d-0bd67870e27e","Pain & Fever Medicines & Treatments","4846eb89111f4e099ffdb36167cf7a72.d45c0d30af854edab5edae6a38bfeed3.cf0f7be4854d45c1bf6d0bd67870e27e","Health & Wellness > Medicines & Treatments > Pain & Fever Medicines & Treatments"
"child tvlenol","38a580b2-0d68-42e2-a3ab-5b4393b375c7","Tylenol ® PAIN & FEVER MEDICINES & TREATMENTS","ck47ccq5ip7solrrr410","Tylenol ®","62c4e6e42a605c32f108119b","Johnson & Johnson","cf0f7be4-854d-45c1-bf6d-0bd67870e27e","Pain & Fever Medicines & Treatments","4846eb89111f4e099ffdb36167cf7a72.d45c0d30af854edab5edae6a38bfeed3.cf0f7be4854d45c1bf6d0bd67870e27e","Health & Wellness > Medicines & Treatments > Pain & Fever Medicines & Treatments"
"tyl cm d/f chry lq 4z","f1ae87f1-490c-43e2-90de-b9bda42eec1b","Children's Tylenol Pain + Fever Relief Liquid - Acetaminophen - Cherry - 4 Fl Oz","ck47ccq5ip7solrrr410","Tylenol ®","62c4e6e42a605c32f108119b","Johnson & Johnson","cf0f7be4-854d-45c1-bf6d-0bd67870e27e","Pain & Fever Medicines & Treatments","4846eb89111f4e099ffdb36167cf7a72.d45c0d30af854edab5edae6a38bfeed3.cf0f7be4854d45c1bf6d0bd67870e27e","Health & Wellness > Medicines & Treatments > Pain & Fever Medicines & Treatments"
"Children's TYLENOL Acetaminophen Chewables Grape 24.0 ea","68fdc783-cc74-49c5-903d-208c5d1a5c4e","Children's Tylenol Pain And Fever Relief Acetaminophen Chewables - Grape - 24ct","ck47ccq5ip7solrrr410","Tylenol ®","62c4e6e42a605c32f108119b","Johnson & Johnson","cf0f7be4-854d-45c1-bf6d-0bd67870e27e","Pain & Fever Medicines & Treatments","4846eb89111f4e099ffdb36167cf7a72.d45c0d30af854edab5edae6a38bfeed3.cf0f7be4854d45c1bf6d0bd67870e27e","Health & Wellness > Medicines & Treatments > Pain & Fever Medicines & Treatments"
"advl 200mg logels 40","e88b6309-c487-4c95-94ae-e10d71cd69f5","Advil Ibuprofen Pain Reliever And Fever Reducer - 200mg - 40 Liquid Filled Capsules","ck67boi5ip7solv7qk1g","Advil","63e68280c2636f5797aa3fd5","Haleon","cf0f7be4-854d-45c1-bf6d-0bd67870e27e","Pain & Fever Medicines & Treatments","4846eb89111f4e099ffdb36167cf7a72.d45c0d30af854edab5edae6a38bfeed3.cf0f7be4854d45c1bf6d0bd67870e27e","Health & Wellness > Medicines & Treatments > Pain & Fever Medicines & Treatments"
"Great Value Petite Diced Tomatoes In Tomato Juice (28 oz)","9669fec1-a742-4249-a587-f024ff6b773a","Great Value Petite Diced Tomatoes In Tomato Juice - 28 Oz Can","cjm9mb97msfcor1gpn4g","Great Value","63125d262840e263a349c779","Walmart Inc.","cf3e00b3-23ca-49df-a3c7-650680ab54b7","Tomato Juice","841401c766854ce69aceccf3603fa69b.87459c516dc140649fb451e399187f2c.cf3e00b323ca49dfa3c7650680ab54b7","Beverages > Fruit & Vegetable Juices > Tomato Juice"
"pureslk coconut oat shv crm 5z","c728f6e9-e9d8-47ed-9d5c-01eca45d1acd","Pure Silk Coconut Oat Flour Spa Therapy Shave Cream For Women - 5 Ounces","cq2n0j7kgvjcfme2rgo0","PURE SILK","6682d70a8c15cab7c6fa5060","Perio, Inc","cf55257f-a116-43f2-b19f-628969dba8ef","Women's Shaving Gel & Cream","4846eb89111f4e099ffdb36167cf7a72.539953fe50bf4a008a21c64752d6ed7e.88134a1d2e8844f1a6a52aeb2ad3fe1f.cf55257fa11643f2b19f628969dba8ef","Health & Wellness > Hair Removal > Shaving Gel & Cream > Women's Shaving Gel & Cream"
"Great Value Purified Drinking Water (40 x 16.9 fl oz)","7c3fa23d-7b50-46c9-9ab6-86915d1ea00c","Great Value Purified Drinking Water - 16.9 Fl Oz - 40 Count","cjm9mb97msfcor1gpn4g","Great Value","63125d262840e263a349c779","Walmart Inc.","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"gv pwd 24","57cdfc3c-0916-477a-a586-2ba027488f76","Great Value Purified Drinking Water - 16.9 Fl Oz - 24 Count","cjm9mb97msfcor1gpn4g","Great Value","63125d262840e263a349c779","Walmart Inc.","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"gv 40pk","851d8025-376f-4822-a3e4-64c3f5952f7a","Purified Drinking Water 16.9 Oz - 40 Ct","cjm9mb97msfcor1gpn4g","Great Value","63125d262840e263a349c779","Walmart Inc.","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
"gv wrole gal","80dd33c9-2737-443f-bebe-c2ee0b771848","Purified Drinking Water 1-gal","cjm9mb97msfcor1gpn4g","Great Value","63125d262840e263a349c779","Walmart Inc.","d0135ca2-24f6-442a-8697-0e59bd7862c1","Purified Unflavored Water","841401c766854ce69aceccf3603fa69b.aecbba3a79584b788a939215b963e9a7.4145bd4b66e34395b990cd3ac317e853.d0135ca224f6442a86970e59bd7862c1","Beverages > Water > Purified Water > Purified Unflavored Water"
